What would you call the non-binary sibling of one of your parents?	jan li jan sama pi mama sina li mije ala li meli ala la sina pana e nimi seme tawa ona?
Am I weird?	mi nasa ala nasa?
I'm ordering pizza.	mi toki e wile mi pi pan sike kepeken ilo toki.
I do not regret having lived, since I have lived well.	lon mi li pana ala e pilin ike tawa mi tan ni: ona li pona.
Take a look at yourself.	o lukin e sina.
I'm not myself.	mi sama ala.
Computers make people stupid.	ilo sona li nasa e jan.
How can I get what I need?	mi ken alasa e ijo pi wile mi kepeken nasin seme?
She accompanied him.	ona li lon poka ona.
There are no birds in this forest.	jan li ken ala lukin e waso lon ma kasi suli ni.
The insects of my fatherland are small.	pipi pi ma mama mi li lili.
He told me that he would wait till I returned.	ona li toki e ni tawa mi: ona li awen tawa kama sin mi.
The fruit is in the basket.	kili li lon poki.
He sometimes sees her in the cafeteria.	tenpo la ona mije li lukin e ona meli lon tomo moku.
Will we have bread on the table?	mi mute li jo e pan lon supa moku anu seme?
I'm ready to leave.	tenpo ni la mi ken tawa.
I said thanks.	mi toki: pona!
What do you know about love?	olin la sina sona e seme?
I'm scared of snakes.	mi pilin monsuta tan akesi linja.
What language is it written in?	jan li sitelen e ni kepeken toki seme?
I'm sorry, but I can't answer right away.	o weka e ike mi. mi ken ala toki sin lon tenpo ni.
Don't ever do it again.	o pali ala sin e ni.
Tom follows a strict vegan diet.	jan Ton li moku e kasi taso.
You hurried to the bottom of the stairs.	sina tawa wawa tawa noka pi supa noka.
You're the only one who knows how to do this, aren't you?	sina taso li sona pali e ni anu seme?
I know you're bothered.	mi sona e ni: sina pilin ike.
The Epicureans think that the soul perishes with the body.	nasin pi jan Epikule la kon en sijelo li moli lon tenpo sama.
Many bad things have happened.	ijo ike mute li kama.
The driver left his car on the sidewalk.	jan lawa li pana e tomo tawa ona lon nasin pi tawa jan.
Mary is cleaning her car.	jan Mewi li pona e tomo tawa ona.
Mary likes the plants and animals of the earth.	sike ma li jo e kasi e soweli li pona mute tawa jan Mewi.
They are both very intelligent.	ona tu li jo e lawa pi wawa mute.
Where is the end of this line?	pini pi linja ni li lon seme?
Don't be upset that you're ugly. Just remember that you also have no friends.	o pilin utala ala tan ni: sina ike lukin. o awen sona e ni: sin la sina jo ala e jan pona.
She's the love of my life.	meli ni li olin pi ale mi.
She doesn't want him to pick the flowers.	ona meli li wile ala e ni: ona mije li tu e kasi kule.
I was dancing.	mi tawa musi.
How much water is in the bucket?	telo pi mute seme li lon poki telo?
I'm very lazy.	tenpo ali la mi wile ala pali.
The hotel is eight hundred meters from here.	tomo lape pi jan tawa li weka ala.
Do you know Toki Pona?	sina sona ala sona e toki pona?
The meat is frozen.	soweli moku li lete kiwen.
This shirt looks good on you.	len ni li pona lukin lon sijelo sina.
We won't relax on the trip because we'll walk a lot.	tawa musi la mi tawa mute kepeken noka. tan ni la mi lape ala.
Are you Japanese?	sina tan ma Nijon anu seme?
The mirror is very dirty.	sinpin jasima li jaki mute.
Does everyone need to do this?	jan ale li wile pali e ona anu seme?
This road goes to the park.	sina ken tawa ma kasi kepeken nasin ni.
He is an aristocrat.	ona li jan pi mani mama.
I want to have a word with Tom.	mi wile toki tawa jan Ton.
They were primarily interested in the creation of the universe.	nanpa wan la ona li wile kama sona e ni: ale li kama tan seme? nasin seme la ale li kama suli?
Him and his girlfriend changed their room.	ona en meli ona li ante e tomo ona.
This pizza is terrible.	moku sike ni li ike mute.
Duck!	o anpa a!
I'll bet it hurts.	mi sona wawa e ni: ni li pakala.
Divinity is the root of all things.	sewi li open pi ijo ale.
The night is the end of the day.	tenpo pimeja li pini pi tenpo suno.
Io was one of the lovers of Zeus and was transformed into a cow by him.	jan Ijo li jan olin wan pi jan sewi Seju li kama soweli mani tan ona.
They aren't coming.	on li kama ala.
Am I forgetting anything?	mi pilin ala e ijo anu seme?
Was it written by you?	sina sitelen ala sitelen e ona?
What do you want to do with this?	sina wile pali e seme kepeken ni?
How is your father?	mama mije sina li pilin seme?
Ancient Greek is very difficult but very interesting.	kama sona pi toki Elena li pali lili ala. taso sona pi toki Elena li pona mute.
Tom called me a coward.	"jan Ton li pana e nimi ""jan pi pilin akesi"" tawa mi."
I caused this.	mi kama e ni.
Tom learned a lot from Mary.	jan Mewi li pana e sona mute tawa jan Ton.
I know this area.	mi sona e ma ni
Didn't you know Tom lived in Australia when he was a kid?	sina sona ala sona e ni: jan Ton li lili la ona li lon ma Oselija?
That's the way it works.	ni li pali kepeken nasin ni.
How many centuries are there in a millennium?	sike suno ale pi tenpo luka luka la sike suno ale pi mute seme li lon?
May I use your telephone?	mi ken ala ken kepeken ilo toki sina?
Tom needs a table.	jan Ton li wile e supa.
Do your mum and dad have the same surname?	mama meli sina en mama mije sina li jo e nimi sama ala sama pi kulupu mama?
The witch is dead.	jan pi nasa wawa kama moli.
He'll come for sure.	ona li kama kin.
You're obsessed.	sina nasa.
Because I could not stop for Death, he kindly stopped for me.	tenpo pini la, mi ken ala pini e mi tan moli. tan ni la, ona li pini e sama tan mi kepeken pona.
Someone asked him.	jan li toki e wile sona tawa ona.
Go get your passport.	o tawa, o kama jo e lipu wawa sina pi jan tawa.
Tom and Mary told John that they weren't willing to do that.	jan Ton en jan Mewi li toki e ni tawa jan Jon: ona li wile ala pali e ni.
Do I have to change my diet?	mi wile ante e nasin moku mi anu seme?
Tom turned off the device.	jan Ton li pini e ilo.
Your clothes are beautiful. Mine are only kind of pretty.	len sina li pona lukin. len mi li pona lili lukin taso.
Tom doesn't play a real instrument, but he does play a mean air guitar.	jan Ton li ken ala kalama musi kepeken ilo kalama lon. taso ona li ken kepeken pona ilo kalama kon.
My grandfather fell asleep sitting on the couch.	mama mije pi mama mi li open lape lon supa monsi suli.
It's bad luck to say that.	toki ni li pana ala e nasa pona.
I hope I get to come back.	wile mi la mi ken kama sin.
He who knows, does not speak. He who speaks, does not know.	jan li sona la ona li toki ala. jan li toki la ona li sona ala.
The cat drank milk.	soweli tomo li moku e telo walo.
I am not ready yet.	tenpo ni la mi ken ala pali.
All languages are equal, but English is more equal than the others.	toki ali li sama. taso toki Inli li sama mute.
She couldn't utter a word.	tenpo pini la, ona li ken ala toki e nimi wan.
They're murderers.	ona li jan moli.
Nothing bars our way.	ijo ala li sinpin lon nasin mi.
The work is done.	pali li pini.
There is nothing God cannot do.	sewi li ken pali e ale.
The pen is mightier than the sword.	ilo sitelen li wawa mute. ilo utala li wawa lili.
Red, yellow, and blue are colors.	loje en jelo en laso li kule.
The cats drink milk.	soweli suwi li moku e telo walo.
Are all the bars shut?	tomo ali pi telo nasa li pini anu seme?
"What about me do you like? ""Everything."""	"seme mi li pona tawa sina? ""ale."""
Tom is disgusting.	jan Ton li jaki.
He is leaving for New York next week.	sike esun kama la ona li tawa ma tomo Nujoka.
It's so cute.	ona li suwi mute a!
Tom doesn't have any common sense.	jan Ton li sona ala kin.
His daughter and my son are good friends.	meli lili ona en mije lili mi li jan pona mute.
The cake tastes good.	suwi li pona moku.
The three big monotheistic religions are Islam, Judaism and Christianity.	nasin sewi suli pi jan sewi wan taso li tu wan: ijo Silame en ijo Jutawimo en nasin sewi Kolisu.
Does this word even exist?	nimi ni li lon anu seme?
Why don't you talk to me?	tan seme la sina toki ala tawa mi?
Miss! I feel sick.	meli o! mi pilin ike.
Don't put that on the table.	o tawa ala e ni tawa sewi supa.
Tom Jackson was re-elected as mayor.	jan mute li pali e ni: jan Ton Seson o lawa sin e ma tomo.
Skopje is the capital of Macedonia.	ijo Kopije li ma tomo lawa pi ma Maketonija.
I was just kidding.	mi musi taso.
I'm not going to stop.	mi wile ala pini.
The average nurse is entitled to three weeks' holiday a year.	jan meso pi sona misikeke li ken jo e sike esun tu wan pi pali ala lon sike.
He always studies hard.	tenpo ale la ona li kama sona mute.
We are a long way from the center.	mi awen weka suli tan insa pi ma tomo.
I have one brother.	mi jo e mije sama wan.
They speak English and French in Canada.	ma Kanata la jan li toki lon toki Inli anu toki Kanse.
Sami forgot to pack the raincoats.	jan Sami li weka e ni: ona li wile pana e len pi telo sewi lon insa poki.
I don't like studying in this heat.	mi kama sona lon kon seli ni, la ona li ike tawa mi.
Tom didn't wash the dishes.	jan Ton li telo ala e ilo moku sike.
A dog is a clever animal.	soweli tomo li soweli sona.
When it's warm the sickness saps my energy, and it's no better in this wretched cold either.	tenpo seli la ike sijelo wawa li weka e wawa mi. sama la tenpo lete ike ni li pana ala e pona tawa sijelo mi.
It is beautiful to see animals in nature.	mi lukin e soweli lon kon ma la ni li pona lukin tawa mi.
I need my sword.	mi wile e palisa utala mi.
Alcohol influenced him.	telo nasa li ante e ona.
Where are the dishes?	supa moku sike li lon seme?
She's the breadwinner in this family.	ona li pali e mani lon kulupu mama ni.
We are going downtown to eat pizza.	mi tawa insa pi ma tomo. mi wile moku e pan sike.
Women are people.	meli li jan.
May I sit down?	mi ken ala ken pana e monsi mi lon supa?
I'll see you after work.	pali li pini la mi lukin e sina.
Do you want to be rich?	sina wile ala wile jo e mani mute?
Has Tom come back?	jan Ton li kama sin anu seme?
Mary is a beautiful girl.	jan Mewi li meli lili pi lukin pona.
Do you like singing in the rain?	sina kalama uta lon anpa pi telo sewi la ni li pona ala pona tawa sina?
It was solid red.	ni ali li loje taso.
Sleeping is living.	mi lape la mi lon.
I don't say anything so as not to start an argument.	mi wile ala open e utala toki la mi toki ala.
I like the kind of music Tom composes.	kalama musi pi jan Ton li pona tawa mi.
She walks to work.	meli li tawa tomo pali kepeken noka.
Name your poison.	o pana e nimi pi jaki sina.
Tom spends a lot of time working.	jan Ton li pali lon tenpo suli.
You can't sing here.	sina ken ala toki e kalama musi lon ni.
It's perfect.	ona li pona ale.
A yellow butterfly is sitting on the flower.	pipi waso jelo li lon kasi kule.
It's weird isn't it?	ni li nasa mute anu seme?
Spring is the season of love.	tenpo pi seli lili li tenpo olin.
Action!	o tawa!
Fiddlesticks!	pakala!
The elephant crushes the lion.	soweli suli li pakala e soweli wawa.
I come from America.	mi kama tan ma Mewika.
Would you like to travel to distant horizons?	sina wile ala wile tawa linja pi pini lukin pi weka mute?
Is she home?	Ona li lon tomo ala lon tomo?
What is it you like about me?	mi pona tawa sina tan seme?
One should love one's mother tongue.	jan o olin e toki mama ona.
Tom had a strange dream last night.	tenpo pimeja pini la jan Ton li lukin e sitelen nasa lon lape ona.
Do you speak Russian?	sina toki kepeken toki Losi anu seme?
Read from the beginning of the page.	o lukin o toki tan open lipu.
Tom's stupid.	jan Ton li nasa.
What's the average lifespan of a butterfly?	tenpo pi lon pipi li seme?
He shouts during the speech!	ona li toki la ona li kalama uta wawa.
That won't change anything.	ni li ante e ala.
It's feared that some low-lying Pacific Island nations will disappear as seas rise as a result of global warming.	jan li pilin monsuta tan ken ni: tenpo kama la ma anpa mute pi telo Pasipiko li kama weka tan ni: telo li kama sewi tan kama seli pi kon ale.
I'm so happy for you both.	mi pilin pona a tan sina tu!
We regard him as a great man.	mi pilin e ni: ona li jan suli.
The image is not in focus.	sitelen li lukin ike.
Don't put it on my desk.	o pana ala e ni tawa supa mi.
Late autumn in Scotland is rather cold.	pini pi tenpo sike alasa li lete mute lon ma Sukosi.
It's about to rain.	tenpo lili la telo sewi li kama anpa.
Mary loves horses.	soweli tawa li pona mute tawa jan Mewi.
Would you like to drive an English car?	sina wile ala wile lawa e tomo tawa pi ma Inli?
We never talked about it.	tenpo ala la mi toki e ijo pi ijo ni.
Things got very complicated.	ale li kama nasa mute.
We danced about the fire.	mi mute li tawa musi lon poka seli.
All I want is freedom.	mi wile e ken taso.
Mary and I became good friends.	jan Mewi en mi li kama jan pi pona mute.
Doesn't she go?	ona li tawa ala anu seme?
The little duck is ugly.	waso telo lili li ike tawa lukin.
We didn't find a weapon.	mi kama ala lukin e ilo utala.
Is this image yours?	sitelen ni li ijo sina anu seme?
He lives in Kyoto.	tomo ona li lon ma tomo Kijoto.
Pleased to meet you.	mi pona tan ni: mi sona e sina.
Peter enjoys a beer in the evening.	jan Pete li moku e telo nasa jelo lon tenpo pimeja, la ni li pona tawa ona.
Love just knows the number two.	olin li sona e nanpa tu taso.
The workplace is going to collapse. People fired all the workers.	tomo pali li kama lon pakala. jan li weka e jan pali ale.
Who are you?	sina jan seme?
I'm not going to fight with you anymore.	mi awen ala utala lon sina.
If there is a fire, don't use the elevator.	seli pakala li lon la o kepeken ala kin e ilo supa tawa.
A breeze is blowing.	kon li tawa.
Why are Tom and Mary here?	jan Ton en jan Mewi li lon ni tan seme?
That is all he's capable of doing.	ona li ken pali e ni taso.
When did Tom leave?	tenpo seme la jan Ton li tawa weka?
Words, words...	nimi, nimi...
I hate Mary's boyfriend.	mije olin pi jan Mewi li ike mute tawa mi.
Is the water clean?	telo li jaki ala jaki?
At last, he got the car.	tenpo ni la mije li kama jo e tomo tawa.
There is no sugar in the bowl.	ko suwi li lon poki ala.
I saw him again.	mi lukin e ona lon tenpo sin.
No. I have not had fun before going to this.	ala. mi jo ala e musi tawa ni.
How do you know where I live?	nasin seme la sina kama sona e ni: mi awen lon seme?
Could you open the car window?	ken la sina open ala open e lupa suno pi tomo tawa?
It was her that told me.	ona meli li jan pi toki tawa mi.
Tom doesn't want to buy a new car.	jan Ton li wile ala esun e tomo tawa sin.
I wasn't dancing!	mi tawa musi ala.
That hat is bigger.	len lawa ni li suli mute.
Tom and Mary both saw you.	jan tu ale: jan Ton en jan Mewi, li lukin e sina.
Make yourself at home.	o pilin sama ni: sina lon tomo sina.
Let's go that way.	o tawa lon nasin ni.
It looks like Tom is having fun.	lukin la jan Ton li musi.
Her skirt is yellow with polka dots.	len ona pi anpa insa li jelo li jo e sitelen sike.
I make €100 a day.	tenpo suno la mi kama jo e mani Welo ale.
It's too cute for me to handle.	ni li suwi pi mute ike tawa mi.
Who does what, where, and why?	jan seme li pali lon seme e seme en tan seme?
